From	To
83332.Rv2528c	P95025
83332.Rv2529	P95024
83332.Rv2530A	Q8VJG5
83332.Rv2530c	P95023
83332.Rv2531c	Q7D6Y7
83332.Rv2532c	P95021
83332.Rv2533c	P95020
83332.Rv2534c	P64034
83332.Rv2535c	P95018
83332.Rv2536	P95017
83332.Rv2537c	P0A4Z6
83332.Rv2538c	P0A4Z4
83332.Rv2539c	P0A4Z2
83332.Rv2540c	P63611
83332.Rv2543	P95010
83332.Rv2544	P95009
83332.Rv2547	P95006
83332.Rv2548	P95005
83332.Rv2549c	P95004
83332.Rv2550c	P95003
83332.Rv2552c	P95001
83332.Rv2553c	P95000
83332.Rv2554c	P67487
83332.Rv2555c	O07438
83332.Rv2556c	P67121
83332.Rv2557	P65003
83332.Rv2558	P65005
83332.Rv2559c	Q50739
83332.Rv2560	Q50738
83332.Rv2563	P65007
83332.Rv2564	P63401
83332.Rv2565	P0A642
83332.Rv2566	Q50732
83332.Rv2567	Q50654
83332.Rv2568c	P65009
83332.Rv2569c	P0A5G5
83332.Rv2570	P65013
83332.Rv2571c	P65015
83332.Rv2572c	Q50649
83332.Rv2573	Q50648
83332.Rv2574	P65017
83332.Rv2575	P65019
83332.Rv2576c	P65021
83332.Rv2577	Q50644
83332.Rv2579	Q50642
83332.Rv2580c	P67483
83332.Rv2581c	P64261
83332.Rv2582	Q50639
83332.Rv2583c	P66014
83332.Rv2584c	Q50637
83332.Rv2585c	Q50636
83332.Rv2586c	Q50635
83332.Rv2587c	Q50634
83332.Rv2588c	P65025
83332.Rv2589	P63504
83332.Rv2590	Q50631
83332.Rv2592c	P66753
83332.Rv2593c	P66744
83332.Rv2594c	P66760
83332.Rv2595	P65027
83332.Rv2596	Q50625
83332.Rv2597	P65029
83332.Rv2599	Q50622
83332.Rv2601A	Q8VJF3
83332.Rv2602	O33215
83332.Rv2603c	P67177
83332.Rv2604c	O06210
83332.Rv2605c	O06209
83332.Rv2606c	P60796
83332.Rv2607	P65682
83332.Rv2608	Q79FC6
83332.Rv2609c	O06205
83332.Rv2610c	O06204
83332.Rv2611c	O06203
83332.Rv2612c	Q7D6W6
83332.Rv2613c	O06201
83332.Rv2614c	P67582
83332.Rv2616	O06198
83332.Rv2617c	O06197
83332.Rv2618	O06195
83332.Rv2619c	O06194
83332.Rv2620c	O06193
83332.Rv2621c	O06191
83332.Rv2622	O06190
83332.Rv2623	O06189
83332.Rv2624c	O06188
83332.Rv2625c	O06187
83332.Rv2626c	O06186
83332.Rv2627c	O06185
83332.Rv2628	O06184
83332.Rv2629	O06183
83332.Rv2631	P71930
83332.Rv2632c	P65033
83332.Rv2633c	P65035
83332.Rv2636	P65039
83332.Rv2637	P63911
83332.Rv2638	P71937
83332.Rv2640c	P71939
83332.Rv2641	P0A5N6
83332.Rv2642	P71941
83332.Rv2643	P71942
83332.Rv2645	P71944
83332.Rv2650c	P71947
83332.Rv2652c	P71949
83332.Rv2654c	P71951
83332.Rv2658c	P71955
83332.Rv2659c	P71956
83332.Rv2664	P71961
83332.Rv2666	P71963
83332.Rv2667	P0A524
83332.Rv2668	P71965
83332.Rv2669	P63425
83332.Rv2670c	P71967
83332.Rv2671	P71968
83332.Rv2672	P71969
83332.Rv2673	P71970
83332.Rv2674	P71971
83332.Rv2675c	P71972
83332.Rv2676c	P71973
83332.Rv2677c	P0A5A7
83332.Rv2678c	O53231
83332.Rv2679	O53232
83332.Rv2680	O86317
83332.Rv2681	O07183
83332.Rv2682c	P0A554
83332.Rv2683	O07185
83332.Rv2685	O07187
83332.Rv2688c	O07190
83332.Rv2689c	O07191
83332.Rv2690c	O07192
83332.Rv2691	Q7BV63
83332.Rv2692	O07194
83332.Rv2693c	O07195
83332.Rv2694c	O07196
83332.Rv2695	O07197
83332.Rv2696c	O07198
83332.Rv2697c	P0A552
83332.Rv2698	O07200
83332.Rv2699c	O07201
83332.Rv2700	O07202
83332.Rv2701c	P65165
83332.Rv2702	Q59568
83332.Rv2703	P0A602
83332.Rv2704	O07205
83332.Rv2705c	O07206
83332.Rv2707	O07208
83332.Rv2708c	O07209
83332.Rv2709	O07210
83332.Rv2710	Q59563
83332.Rv2711	P0A672
83332.Rv2713	P66006
83332.Rv2714	O07213
83332.Rv2715	P0A572
83332.Rv2716	P0A5G7
83332.Rv2717c	O07216
83332.Rv2718c	P67313
83332.Rv2720	Q50765
83332.Rv2721c	O07219
83332.Rv2723	P0A614
83332.Rv2724c	O33229
83332.Rv2725c	O33230
83332.Rv2726c	P63897
83332.Rv2727c	P65352
83332.Rv2728c	O33233
83332.Rv2731	O33236
83332.Rv2732c	O33237
83332.Rv2733c	P67085
83332.Rv2734	O33239
83332.Rv2735c	O33240
83332.Rv2736c	P0A5U8
83332.Rv2737c	P0A5U4
83332.Rv2738c	O33281
83332.Rv2739c	O33282
83332.Rv2740	O33283
83332.Rv2743c	O33286
83332.Rv2744c	P0C5C4
83332.Rv2745c	O33287
83332.Rv2747	O33289
83332.Rv2748c	O33290
83332.Rv2749	O33291
83332.Rv2750	O33292
83332.Rv2751	O33293
83332.Rv2752c	O33294
83332.Rv2753c	P63945
83332.Rv2754c	P66930
83332.Rv2756c	O33298
83332.Rv2757c	O33299
83332.Rv2758c	O33300
83332.Rv2759c	P67242
83332.Rv2760c	O33302
83332.Rv2761c	O33303
83332.Rv2763c	P0A546
83332.Rv2764c	P67044
83332.Rv2765	O33307
83332.Rv2766c	Q7D6M3
83332.Rv2771c	O33313
83332.Rv2772c	O33314
83332.Rv2773c	P72024
83332.Rv2775	O33317
83332.Rv2776c	O86347
83332.Rv2777c	O33319
83332.Rv2778c	O33320
83332.Rv2779c	O33321
83332.Rv2780	P30234
83332.Rv2781c	O33323
83332.Rv2782c	P0A5S8
83332.Rv2783c	O33325
83332.Rv2784c	O33326
83332.Rv2785c	P66429
83332.Rv2786c	O33328
83332.Rv2788	O33330
83332.Rv2789c	O33331
83332.Rv2790c	O33332
83332.Rv2793c	P62190
83332.Rv2794c	O33336
83332.Rv2795c	O33337
83332.Rv2796c	P71655
83332.Rv2797c	P71654
83332.Rv2798c	P71653
83332.Rv2799	P71652
83332.Rv2800	P71651
83332.Rv2801c	P71650
83332.Rv2802c	P71649
83332.Rv2803	Q8VJD2
83332.Rv2808	P71643
83332.Rv2817c	P71636
83332.Rv2818c	P71635
83332.Rv2819c	P71633
83332.Rv2820c	P71632
83332.Rv2821c	P71631
83332.Rv2822c	P71630
83332.Rv2823c	P71629
83332.Rv2824c	P71628
83332.Rv2825c	P71627
83332.Rv2826c	P71626
83332.Rv2827c	P71625
83332.Rv2828c	P71624
83332.Rv2829c	P71623
83332.Rv2830c	P71622
83332.Rv2831	P71621
83332.Rv2832c	P71620
83332.Rv2833c	P71619
83332.Rv2837c	P71615
83332.Rv2838c	P65964
83332.Rv2839c	P65131
83332.Rv2840c	P71612
83332.Rv2841c	P0A5M2
83332.Rv2842c	P67214
83332.Rv2843	O05816
83332.Rv2844	O05815
83332.Rv2845c	O05814
83332.Rv2846c	O05813
83332.Rv2847c	P95077
83332.Rv2848c	P63835
83332.Rv2849c	Q7D6G6
83332.Rv2850c	O05809
83332.Rv2851c	P67104
83332.Rv2852c	P65419
83332.Rv2854	O05805
83332.Rv2855	O07927
83332.Rv2857c	O33339
83332.Rv2858c	O33340
83332.Rv2859c	O33341
83332.Rv2860c	O33342
83332.Rv2861c	P0A5J2
83332.Rv2862c	O33344
83332.Rv2864c	O33346
83332.Rv2865	O33347
83332.Rv2866	O33348
83332.Rv2867c	O33349
83332.Rv2868c	O33350
83332.Rv2869c	O33351
83332.Rv2870c	P64012
83332.Rv2871	P0A5G9
83332.Rv2872	P65043
83332.Rv2873	P0A670
83332.Rv2875	P0A668
83332.Rv2877c	Q7D6F5
83332.Rv2878c	P0A618
83332.Rv2880c	P0A644
83332.Rv2881c	P63758
83332.Rv2882c	P66734
83332.Rv2883c	P65929
83332.Rv2884	Q10808
83332.Rv2886c	P65045
83332.Rv2887	P67747
83332.Rv2888c	P63494
83332.Rv2889c	Q10788
83332.Rv2890c	P66537
83332.Rv2893	Q10814
83332.Rv2894c	P67628
83332.Rv2895c	P65049
83332.Rv2899c	P64118
83332.Rv2900c	P65408
83332.Rv2901c	P65051
83332.Rv2902c	Q10793
83332.Rv2903c	Q10789
83332.Rv2904c	P66080
83332.Rv2905	P65304
83332.Rv2906c	P66968
83332.Rv2907c	P66653
83332.Rv2908c	P67236
83332.Rv2909c	P66435
83332.Rv2910c	P65053
83332.Rv2911	Q7D6F2
83332.Rv2912c	P67440
83332.Rv2913c	P65530
83332.Rv2914c	P65730
83332.Rv2915c	P68917
83332.Rv2916c	P66844
83332.Rv2917	Q10966
83332.Rv2918c	Q10961
83332.Rv2919c	P64249
83332.Rv2920c	P63519
83332.Rv2921c	P66842
83332.Rv2922A	P69419
83332.Rv2922c	Q10970
83332.Rv2923c	P65055
83332.Rv2924c	P64150
83332.Rv2925c	P66666
83332.Rv2926c	P65057
83332.Rv2927c	P65059
83332.Rv2928	P63460
83332.Rv2930	Q10976
83332.Rv2931	Q10977
83332.Rv2932	Q10978
83332.Rv2933	P96202
83332.Rv2934	P96203
83332.Rv2935	P96204
83332.Rv2936	P96205
83332.Rv2937	P96206
83332.Rv2938	P96207
83332.Rv2939	P96208
83332.Rv2940c	P96291
83332.Rv2941	P96290
83332.Rv2942	P65370
83332.Rv2943	P96288
83332.Rv2945c	P65306
83332.Rv2946c	P96285
83332.Rv2947c	P96284
83332.Rv2948c	P96283
83332.Rv2949c	O86325
83332.Rv2950c	P95141
83332.Rv2951c	P95140
83332.Rv2952	Q50464
83332.Rv2953	P95139
83332.Rv2954c	Q50461
83332.Rv2955c	P95137
83332.Rv2956	P95136
83332.Rv2957	P0A599
83332.Rv2958c	P95134
83332.Rv2959c	Q50457
83332.Rv2962c	P95130
83332.Rv2963	P95129
83332.Rv2964	P0A5T6
83332.Rv2965c	P0A530
83332.Rv2966c	P95128
83332.Rv2967c	P95127
83332.Rv2969c	O33272
83332.Rv2971	P95124
83332.Rv2972c	P95123
83332.Rv2973c	P64322
83332.Rv2974c	P95121
83332.Rv2975c	P95120
83332.Rv2976c	P67071
83332.Rv2977c	P95118
83332.Rv2980	P95115
83332.Rv2981c	P95114
83332.Rv2982c	P95113
83332.Rv2983	P95112
83332.Rv2984	P65768
83332.Rv2985	P95110
83332.Rv2986c	P95109
83332.Rv2987c	P65277
83332.Rv2988c	O53237
83332.Rv2989	O53238
83332.Rv2991	O53240
83332.Rv2992c	P0A636
83332.Rv2993c	O53242
83332.Rv2994	Q7ARU7
83332.Rv2995c	P95313
83332.Rv2996c	P0A544
83332.Rv2997	O53244
83332.Rv2999	O53246
83332.Rv3001c	P65149
83332.Rv3002c	P65161
83332.Rv3003c	P0A622
83332.Rv3004	P0A5P2
83332.Rv3005c	O53252
83332.Rv3006	O53253
83332.Rv3007c	O53254
83332.Rv3009c	P64199
83332.Rv3010c	P65690
83332.Rv3011c	O53258
83332.Rv3012c	P64205
83332.Rv3013	O53260
83332.Rv3014c	P63973
83332.Rv3015c	O53262
83332.Rv3016	O53263
83332.Rv3017c	P64091
83332.Rv3020c	Q6MX18
83332.Rv3022A	Q6MX17
83332.Rv3024c	P66976
83332.Rv3025c	O53272
83332.Rv3028c	O53275
83332.Rv3029c	P64097
83332.Rv3030	O53277
83332.Rv3031	O53278
83332.Rv3032	O53279
83332.Rv3033	O53280
83332.Rv3034c	O53281
83332.Rv3035	O53282
83332.Rv3036c	O53283
83332.Rv3037c	O53284
83332.Rv3038c	O53285
83332.Rv3039c	O53286
83332.Rv3040c	O53287
83332.Rv3041c	O53288
83332.Rv3042c	O53289
83332.Rv3043c	P63852
83332.Rv3044	O53291
83332.Rv3045	P0A4X0
83332.Rv3046c	O53292
83332.Rv3048c	Q50549
83332.Rv3049c	O53294
83332.Rv3050c	O53295
83332.Rv3051c	P0A5W8
83332.Rv3052c	P65548
83332.Rv3053c	P95106
83332.Rv3054c	P95105
83332.Rv3055	P95103
83332.Rv3056	P63987
83332.Rv3057c	P95101
83332.Rv3058c	P95100
83332.Rv3059	P95099
83332.Rv3060c	P95098
83332.Rv3061c	P95097
83332.Rv3062	P95096
83332.Rv3066	P95092
83332.Rv3068c	P95090
83332.Rv3069	P63862
83332.Rv3071	P95087
83332.Rv3075c	P95083
83332.Rv3076	P95082
83332.Rv3077	Q6MX15
83332.Rv3078	P95080
83332.Rv3079c	P95079
83332.Rv3080c	P95078
83332.Rv3081	O53298
83332.Rv3082c	Q06861
83332.Rv3083	O53300
83332.Rv3084	O53301
83332.Rv3085	O53302
83332.Rv3086	O53303
83332.Rv3087	O53304
83332.Rv3088	P67208
83332.Rv3089	O53306
83332.Rv3090	O05769
83332.Rv3091	O05770
83332.Rv3092c	O05771
83332.Rv3093c	O05772
83332.Rv3094c	O05773
83332.Rv3095	P0A648
83332.Rv3096	O05775
83332.Rv3099c	O05777
83332.Rv3100c	P0A612
83332.Rv3101c	P96293
83332.Rv3102c	O05779
83332.Rv3104c	O05781
83332.Rv3105c	P66026
83332.Rv3106	O05783
83332.Rv3107c	O05784
83332.Rv3115	P96354
83332.Rv3116	Q7D637
83332.Rv3117	O05793
83332.Rv3119	O05795
83332.Rv3120	O05796
83332.Rv3121	O08362
83332.Rv3127	O05800
83332.Rv3130c	P0A650
83332.Rv3131	P95195
83332.Rv3132c	P95194
83332.Rv3133c	P95193
83332.Rv3134c	P95192
83332.Rv3135	Q6MX07
83332.Rv3136	Q7D623
83332.Rv3137	P95189
83332.Rv3138	P95188
83332.Rv3139	P95187
83332.Rv3140	P95186
83332.Rv3141	P95185
83332.Rv3143	P95183
83332.Rv3145	P65563
83332.Rv3146	P65575
83332.Rv3147	P65571
83332.Rv3148	P65569
83332.Rv3149	P65573
83332.Rv3150	P65567
83332.Rv3151	P95175
83332.Rv3152	P65561
83332.Rv3153	P95173
83332.Rv3154	P95172
83332.Rv3155	P65565
83332.Rv3156	O86350
83332.Rv3157	O53307
83332.Rv3158	P0A5M0
83332.Rv3160c	O53310
83332.Rv3161c	O53311
83332.Rv3163c	O53313
83332.Rv3164c	O53314
83332.Rv3165c	O53315
83332.Rv3167c	O53317
83332.Rv3168	O53318
83332.Rv3169	O53319
83332.Rv3170	P63533
83332.Rv3171c	O53321
83332.Rv3173c	O53323
83332.Rv3174	O53324
83332.Rv3175	O53325
83332.Rv3176c	Q6MX03
83332.Rv3179	O53329
83332.Rv3180c	O53330
83332.Rv3181c	O53331
83332.Rv3182	O53332
83332.Rv3183	O53333
83332.Rv3188	O53334
83332.Rv3189	O53335
83332.Rv3190c	O53336
83332.Rv3193c	O53339
83332.Rv3194c	O53340
83332.Rv3197	O53343
83332.Rv3198A	Q8VJ51
83332.Rv3198c	P64320
83332.Rv3199c	O53345
83332.Rv3200c	O53346
83332.Rv3202c	O53348
83332.Rv3204	O05862
83332.Rv3205c	O05861
83332.Rv3206c	Q7D5X9
83332.Rv3207c	O05859
83332.Rv3208A	Q6MWZ8
83332.Rv3209	O05857
83332.Rv3210c	O05856
83332.Rv3211	O05855
83332.Rv3212	O05854
83332.Rv3213c	O05853
83332.Rv3214	Q6MWZ7
83332.Rv3215	O05851
83332.Rv3218	O05848
83332.Rv3219	O05847
83332.Rv3220c	O05846
83332.Rv3221A	Q8VJ46
83332.Rv3221c	P0A510
83332.Rv3223c	P66807
83332.Rv3224	O05842
83332.Rv3225c	O05841
83332.Rv3226c	O05872
83332.Rv3227	P22487
83332.Rv3228	O05873
83332.Rv3229c	Q7D5W1
83332.Rv3230c	O05875
83332.Rv3231c	O05876
83332.Rv3232c	O05877
83332.Rv3233c	O05878
83332.Rv3234c	O05879
83332.Rv3237c	O05882
83332.Rv3238c	O05883
83332.Rv3240c	P0A5Y8
83332.Rv3241c	O05886
83332.Rv3243c	O05888
83332.Rv3244c	O05889
83332.Rv3245c	Q50496
83332.Rv3246c	P0A5Z4
83332.Rv3247c	O05891
83332.Rv3248c	P60176
83332.Rv3249c	O05892
83332.Rv3250c	O05893
83332.Rv3252c	O05895
83332.Rv3253c	O05896
83332.Rv3254	O05897
83332.Rv3255c	O05898
83332.Rv3256c	O05899
83332.Rv3257c	O86374
83332.Rv3258c	O53351
83332.Rv3259	O53352
83332.Rv3260c	O53353
83332.Rv3261	P96866
83332.Rv3262	P96867
83332.Rv3263	P96868
83332.Rv3264c	Q7D5T3
83332.Rv3265c	Q7D5T2
83332.Rv3266c	P96871
83332.Rv3267	P96872
83332.Rv3268	P96873
83332.Rv3269	P96874
83332.Rv3270	P0A502
83332.Rv3271c	P96876
83332.Rv3272	P96877
83332.Rv3273	P96878
83332.Rv3274c	P63427
83332.Rv3275c	P96880
83332.Rv3276c	P65898
83332.Rv3277	P96882
83332.Rv3278c	P96883
83332.Rv3279c	P96884
83332.Rv3280	P96885
83332.Rv3281	P96886
83332.Rv3282	P96887
83332.Rv3283	P96888
83332.Rv3284	P67123
83332.Rv3285	P96890
83332.Rv3286c	Q7D5S2
83332.Rv3287c	Q7D5S1
83332.Rv3288c	Q7D5S0
83332.Rv3290c	P63509
83332.Rv3291c	P96896
83332.Rv3292	P65065
83332.Rv3293	Q7D5R7
83332.Rv3295	P96900
83332.Rv3296	P96901
83332.Rv3297	P64156
83332.Rv3298c	P96903
83332.Rv3299c	O65931
83332.Rv3300c	O07166
83332.Rv3301c	P65718
83332.Rv3302c	P64184
83332.Rv3303c	O53355
83332.Rv3304	O53356
83332.Rv3305c	Q7D5R0
83332.Rv3306c	Q7D5Q9
83332.Rv3307	P0A538
83332.Rv3308	O53360
83332.Rv3309c	P0A658
83332.Rv3310	O53361
83332.Rv3311	O53362
83332.Rv3312A	Q6MWY5
83332.Rv3312c	O53363
83332.Rv3313c	P63907
83332.Rv3314c	O53366
83332.Rv3315c	O53367
83332.Rv3316	O53368
83332.Rv3317	O53369
83332.Rv3318	O53370
83332.Rv3319	O53371
83332.Rv3320c	O53372
83332.Rv3321c	O53373
83332.Rv3322c	O53374
83332.Rv3323c	Q6MWY3
83332.Rv3324c	P65392
83332.Rv3327	O53377
83332.Rv3328c	O53378
83332.Rv3329	O53379
83332.Rv3330	O53380
83332.Rv3332	O53382
83332.Rv3333c	O53383
83332.Rv3334	O53384
83332.Rv3335c	O53385
83332.Rv3336c	P67590
83332.Rv3337	O53387
83332.Rv3338	O53388
83332.Rv3339c	P65097
83332.Rv3340	O53390
83332.Rv3341	P0A5J8
83332.Rv3342	P65348
83332.Rv3347c	Q6MWX9
83332.Rv3354	O50383
83332.Rv3356c	O50385
83332.Rv3357	P65067
83332.Rv3358	P64528
83332.Rv3359	O50388
83332.Rv3360	O50389
83332.Rv3361c	O50390
83332.Rv3362c	O50391
83332.Rv3363c	O50392
83332.Rv3364c	O50393
83332.Rv3365c	Q93IG6
83332.Rv3366	O50394
83332.Rv3368c	O50397
83332.Rv3369	O50398
83332.Rv3371	O50400
83332.Rv3372	O50401
83332.Rv3373	O50402
83332.Rv3374	Q6MWX6
83332.Rv3375	P63496
83332.Rv3376	O50405
83332.Rv3377c	O50406
83332.Rv3378c	O50407
83332.Rv3379c	O50408
83332.Rv3382c	P0A5I2
83332.Rv3384c	O50411
83332.Rv3385c	O50412
83332.Rv3388	Q6MWX5
83332.Rv3389c	Q11198
83332.Rv3390	O50416
83332.Rv3391	O50417
83332.Rv3392c	P0C5C2
83332.Rv3393	O50418
83332.Rv3394c	O50419
83332.Rv3395A	Q6MWX4
83332.Rv3396c	P0A5A1
83332.Rv3397c	P65860
83332.Rv3398c	P0A5H8
83332.Rv3399	Q50726
83332.Rv3400	P65069
83332.Rv3401	Q50724
83332.Rv3402c	Q50723
83332.Rv3403c	P65071
83332.Rv3404c	P65073
83332.Rv3405c	P67442
83332.Rv3406	P65075
83332.Rv3407	P65077
83332.Rv3408	Q50717
83332.Rv3409c	Q57307
83332.Rv3410c	P65170
83332.Rv3411c	P65167
83332.Rv3412	P65079
83332.Rv3413c	P65081
83332.Rv3414c	P66811
83332.Rv3415c	Q50711
83332.Rv3416	Q50710
83332.Rv3417c	P0A518
83332.Rv3418c	P09621
83332.Rv3419c	P65801
83332.Rv3420c	Q50708
83332.Rv3421c	P65083
83332.Rv3422c	P67171
83332.Rv3423c	P0A4X2
83332.Rv3429	O06246
83332.Rv3432c	O06249
83332.Rv3433c	O06250
83332.Rv3435c	O06252
83332.Rv3436c	P0A588
83332.Rv3437	O06254
83332.Rv3438	O06255
83332.Rv3439c	O06256
83332.Rv3441c	O06258
83332.Rv3442c	P66639
83332.Rv3443c	P66065
83332.Rv3444c	O06261
83332.Rv3446c	O06263
83332.Rv3451	P0A536
83332.Rv3452	O06319
83332.Rv3455c	P65846
83332.Rv3456c	P0A5V4
83332.Rv3457c	P66701
83332.Rv3458c	O06325
83332.Rv3459c	O06326
83332.Rv3460c	O06327
83332.Rv3461c	P0A5W6
83332.Rv3462c	P0A5H5
83332.Rv3463	O06328
83332.Rv3464	O06329
83332.Rv3465	O06330
83332.Rv3472	O06337
83332.Rv3473c	O06338
83332.Rv3474	P0C5G9
83332.Rv3476c	O06339
83332.Rv3477	Q7D5G7
83332.Rv3478	Q6MWX1
83332.Rv3479	O06342
83332.Rv3480c	O06343
83332.Rv3482c	O06345
83332.Rv3483c	O06346
83332.Rv3484	O06347
83332.Rv3485c	O06348
83332.Rv3486	O06349
83332.Rv3487c	O06350
83332.Rv3488	O06351
83332.Rv3489	O06352
83332.Rv3490	O06353
83332.Rv3491	O06354
83332.Rv3492c	O06355
83332.Rv3493c	O06356
83332.Rv3494c	O53539
83332.Rv3495c	O53540
83332.Rv3496c	O53541
83332.Rv3497c	O53542
83332.Rv3498c	O53543
83332.Rv3499c	Q7D5E7
83332.Rv3500c	O53545
83332.Rv3501c	O53546
83332.Rv3502c	O53547
83332.Rv3503c	O53548
83332.Rv3504	O53549
83332.Rv3505	O53550
83332.Rv3506	O53551
83332.Rv3509c	O53554
83332.Rv3510c	O53555
83332.Rv3513c	O53558
83332.Rv3515c	Q7D5D8
83332.Rv3516	O53561
83332.Rv3518c	O53563
83332.Rv3519	O53564
83332.Rv3520c	O53565
83332.Rv3521	O53566
83332.Rv3522	O53567
83332.Rv3523	P71878
83332.Rv3524	O86333
83332.Rv3525c	P71876
83332.Rv3526	P71875
83332.Rv3527	P71874
83332.Rv3529c	P71872
83332.Rv3530c	P71871
83332.Rv3531c	P71870
83332.Rv3532	Q6MWW4
83332.Rv3534c	P71867
83332.Rv3535c	P71866
83332.Rv3536c	P71865
83332.Rv3537	P71864
83332.Rv3538	Q6MWW2
83332.Rv3539	Q7D5B9
83332.Rv3540c	P71861
83332.Rv3541c	P71860
83332.Rv3542c	P71859
83332.Rv3543c	P71858
83332.Rv3544c	P71857
83332.Rv3545c	P63709
83332.Rv3546	P71855
83332.Rv3547	P71854
83332.Rv3548c	P71853
83332.Rv3549c	P71852
83332.Rv3550	P71851
83332.Rv3551	P71850
83332.Rv3552	P63652
83332.Rv3553	P71847
83332.Rv3554	P71846
83332.Rv3556c	P96838
83332.Rv3557c	P96839
83332.Rv3558	Q6MWW0
83332.Rv3559c	P96841
83332.Rv3560c	P96842
83332.Rv3561	P96843
83332.Rv3562	P96844
83332.Rv3563	P96845
83332.Rv3564	P96846
83332.Rv3565	P96847
83332.Rv3566c	P0A5L8
83332.Rv3567c	P96849
83332.Rv3568c	P96850
83332.Rv3569c	P96851
83332.Rv3570c	P96852
83332.Rv3571	P96853
83332.Rv3572	P96854
83332.Rv3573c	P96855
83332.Rv3574	P96856
83332.Rv3575c	P96857
83332.Rv3576	Q7D589
83332.Rv3577	P96859
83332.Rv3579c	P96861
83332.Rv3580c	P0A634
83332.Rv3581c	P65183
83332.Rv3582c	P96864
83332.Rv3583c	O53568
83332.Rv3584	P65308
83332.Rv3585	P65953
83332.Rv3586	O53571
83332.Rv3587c	O53572
83332.Rv3588c	O53573
83332.Rv3589	O53574
83332.Rv3591c	O06157
83332.Rv3592	O06156
83332.Rv3594	O06288
83332.Rv3596c	P0A522
83332.Rv3597c	P65648
83332.Rv3598c	P67607
83332.Rv3600c	O06282
83332.Rv3601c	P65660
83332.Rv3602c	P0A5R0
83332.Rv3603c	O06279
83332.Rv3604c	O06278
83332.Rv3605c	O06277
83332.Rv3606c	P64143
83332.Rv3607c	P0A580
83332.Rv3608c	P0A578
83332.Rv3609c	P64207
83332.Rv3610c	P0C5C0
83332.Rv3613c	O06270
83332.Rv3614c	O06269
83332.Rv3615c	P65087
83332.Rv3616c	O06267
83332.Rv3617	O06266
83332.Rv3618	O07914
83332.Rv3619c	P96364
83332.Rv3620c	O07932
83332.Rv3623	O06384
83332.Rv3624c	P0A5T0
83332.Rv3625c	P67151
83332.Rv3626c	O06381
83332.Rv3627c	O06380
83332.Rv3628	P65746
83332.Rv3629c	O06378
83332.Rv3630	O06377
83332.Rv3631	O06376
83332.Rv3632	O06375
83332.Rv3633	P67772
83332.Rv3635	O06372
83332.Rv3640c	O06367
83332.Rv3644c	O06363
83332.Rv3645	O06362
83332.Rv3646c	P0A620
83332.Rv3647c	O06361
83332.Rv3648c	P63848
83332.Rv3649	O06359
83332.Rv3651	O06357
83332.Rv3661	O69629
83332.Rv3662c	O69630
83332.Rv3663c	O69631
83332.Rv3665c	O69633
83332.Rv3666c	O69634
83332.Rv3667	O69635
83332.Rv3668c	O69636
83332.Rv3669	O69637
83332.Rv3670	O69638
83332.Rv3671c	O69639
83332.Rv3672c	O69640
83332.Rv3673c	O69641
83332.Rv3674c	P63540
83332.Rv3675	O69643
83332.Rv3676	O69644
83332.Rv3677c	O69645
83332.Rv3678A	Q8VIV6
83332.Rv3678c	O69646
83332.Rv3679	P65089
83332.Rv3680	O69648
83332.Rv3681c	O69649
83332.Rv3682	Q7D529
83332.Rv3683	O69651
83332.Rv3684	O69652
83332.Rv3685c	O69653
83332.Rv3686c	O69654
83332.Rv3687c	O69655
83332.Rv3688c	O69656
83332.Rv3690	O69658
83332.Rv3691	O69659
83332.Rv3692	O69660
83332.Rv3693	O69661
83332.Rv3694c	O69662
83332.Rv3695	O69663
83332.Rv3696c	O69664
83332.Rv3697c	O69665
83332.Rv3698	O69666
83332.Rv3699	O69667
83332.Rv3700c	O69668
83332.Rv3701c	O69669
83332.Rv3702c	O69670
83332.Rv3703c	O69671
83332.Rv3704c	O69672
83332.Rv3705c	O69673
83332.Rv3707c	O69675
83332.Rv3708c	P0A542
83332.Rv3709c	P0A4Z8
83332.Rv3710	P96420
83332.Rv3711c	O69678
83332.Rv3712	O69679
83332.Rv3713	O69680
83332.Rv3714c	O69681
83332.Rv3715c	P65990
83332.Rv3716c	P0A654
83332.Rv3717	O69684
83332.Rv3718c	O69685
83332.Rv3719	O69686
83332.Rv3720	O69687
83332.Rv3721c	P63975
83332.Rv3722c	O69689
83332.Rv3723	O69690
83332.Rv3724A	Q79FA5
83332.Rv3724B	Q79FA4
83332.Rv3725	O69692
83332.Rv3726	O69693
83332.Rv3729	O69696
83332.Rv3730c	O69697
83332.Rv3731	O69698
83332.Rv3732	O69699
83332.Rv3733c	O69700
83332.Rv3734c	P67210
83332.Rv3736	O69703
83332.Rv3737	O69704
83332.Rv3744	O69711
83332.Rv3747	O69714
83332.Rv3750c	O69717
83332.Rv3752c	O69719
83332.Rv3753c	O69720
83332.Rv3754	O69721
83332.Rv3755c	O86358
83332.Rv3756c	O69722
83332.Rv3757c	O69723
83332.Rv3758c	O69724
83332.Rv3759c	O69725
83332.Rv3760	O69726
83332.Rv3761c	O69727
83332.Rv3762c	O69728
83332.Rv3763	P0A5J0
83332.Rv3764c	O69729
83332.Rv3765c	O69730
83332.Rv3767c	O86359
83332.Rv3768	P72035
83332.Rv3769	P72036
83332.Rv3772	P72039
83332.Rv3773c	P72040
83332.Rv3774	P75019
