From	To
10090.ENSMUSP00000024981	Q3U7P4
10090.ENSMUSP00000025014	Q9D1B9
10090.ENSMUSP00000025027	Q9CQ89
10090.ENSMUSP00000025045	Q9CQY6
10090.ENSMUSP00000025095	Q3U7R2
10090.ENSMUSP00000025120	Q91WG4
10090.ENSMUSP00000025181	Q61642
10090.ENSMUSP00000025197	P36371
10090.ENSMUSP00000025236	Q80SX0
10090.ENSMUSP00000025249	Q8VC79
10090.ENSMUSP00000025250	Q3UF95
10090.ENSMUSP00000025257	Q4FJL9
10090.ENSMUSP00000025279	Q3U2B2
10090.ENSMUSP00000025292	Q921Y1
10090.ENSMUSP00000025294	Q8VE09
10090.ENSMUSP00000025333	Q4VCN5
10090.ENSMUSP00000025337	Q9CSJ1
10090.ENSMUSP00000025356	Q2KHK7
10090.ENSMUSP00000025364	Q9EQQ2
10090.ENSMUSP00000025394	Q8BM48
10090.ENSMUSP00000025408	Q8JZQ2
10090.ENSMUSP00000025417	Q9CRB0
10090.ENSMUSP00000025418	Q9EST4
10090.ENSMUSP00000025419	P30412
10090.ENSMUSP00000025458	P98195
10090.ENSMUSP00000025490	Q3UPH1
10090.ENSMUSP00000025500	Q14C50
10090.ENSMUSP00000025503	Q91V64
10090.ENSMUSP00000025586	Q99N93
10090.ENSMUSP00000025602	Q8C3M7
10090.ENSMUSP00000025617	Q8CFV9
10090.ENSMUSP00000025666	Q6A4K9
10090.ENSMUSP00000025679	Q7TQI3
10090.ENSMUSP00000025707	Q9DB43
10090.ENSMUSP00000025713	Q3V3I6
10090.ENSMUSP00000025797	P41317
10090.ENSMUSP00000025811	Q91XB7
10090.ENSMUSP00000025846	Q922D4
10090.ENSMUSP00000025867	Q4U113
10090.ENSMUSP00000025891	Q8C2J1
10090.ENSMUSP00000025893	Q9D0J4
10090.ENSMUSP00000025910	Q3U9H3
10090.ENSMUSP00000025912	Q9R1Y4
10090.ENSMUSP00000025918	Q60864
10090.ENSMUSP00000025957	Q3TH34
10090.ENSMUSP00000025966	Q9D816
10090.ENSMUSP00000026009	Q543P7
10090.ENSMUSP00000026011	Q3UC14
10090.ENSMUSP00000026016	Q9DB70
10090.ENSMUSP00000026062	P97864
10090.ENSMUSP00000026142	Q8K2H5
10090.ENSMUSP00000026211	Q8QZW4
10090.ENSMUSP00000026220	Q3UWK5
10090.ENSMUSP00000026221	P13011
10090.ENSMUSP00000026222	Q9D6J5
10090.ENSMUSP00000026225	Q9WUH7
10090.ENSMUSP00000026254	Q8R0M4
10090.ENSMUSP00000026262	P29416
10090.ENSMUSP00000026274	Q3UHL8
10090.ENSMUSP00000026416	Q3UGB9
10090.ENSMUSP00000026428	Q8CI43
10090.ENSMUSP00000026434	B1AZ41
10090.ENSMUSP00000026479	Q99KJ8
10090.ENSMUSP00000026506	P97506
10090.ENSMUSP00000026538	Q8BH95
10090.ENSMUSP00000026547	Q921G8
10090.ENSMUSP00000026560	Q9WVJ2
10090.ENSMUSP00000026571	Q542T3
10090.ENSMUSP00000026607	Q9QXG2
10090.ENSMUSP00000026635	Q3UY58
10090.ENSMUSP00000026671	Q6ZPU3
10090.ENSMUSP00000026698	Q9R0M4
10090.ENSMUSP00000026704	Q3UL22
10090.ENSMUSP00000026723	P00493
10090.ENSMUSP00000026828	Q9CQB2
10090.ENSMUSP00000026846	Q8C2H6
10090.ENSMUSP00000026890	P43025
10090.ENSMUSP00000026891	Q9D0M0
10090.ENSMUSP00000026900	Q99LI8
10090.ENSMUSP00000026907	P26262
10090.ENSMUSP00000026917	Q80X28
10090.ENSMUSP00000027068	Q3UQ93
10090.ENSMUSP00000027111	Q91VD9
10090.ENSMUSP00000027114	Q8BHE8
10090.ENSMUSP00000027122	Q6PEB6
10090.ENSMUSP00000027178	Q920R0
10090.ENSMUSP00000027189	O89110
10090.ENSMUSP00000027193	Q9CQZ6
10090.ENSMUSP00000027271	P49442
10090.ENSMUSP00000027286	Q99M07
10090.ENSMUSP00000027356	Q99LX3
10090.ENSMUSP00000027394	Q91X58
10090.ENSMUSP00000027409	Q9JJY2
10090.ENSMUSP00000027429	B7ZMV2
10090.ENSMUSP00000027464	Q9CY73
10090.ENSMUSP00000027495	P42208
10090.ENSMUSP00000027498	Q9Z2W1
10090.ENSMUSP00000027592	Q9CT42
10090.ENSMUSP00000027602	Q3TMC5
10090.ENSMUSP00000027615	Q07968
10090.ENSMUSP00000027623	Q545E6
10090.ENSMUSP00000027642	Q3TN15
10090.ENSMUSP00000027675	O70570
10090.ENSMUSP00000027687	Q9CQ37
10090.ENSMUSP00000027752	Q3TRH4
10090.ENSMUSP00000027780	Q6P9T6
10090.ENSMUSP00000027824	P12246
10090.ENSMUSP00000027826	Q6NT99
10090.ENSMUSP00000027863	Q3TSQ1
10090.ENSMUSP00000027921	Q8R2M5
10090.ENSMUSP00000027932	Q91YX5
10090.ENSMUSP00000027966	P08101
10090.ENSMUSP00000028005	Q9CPU4
10090.ENSMUSP00000028014	Q3KP75
10090.ENSMUSP00000028059	Q9CUS2
10090.ENSMUSP00000028083	P70195
10090.ENSMUSP00000028087	Q9CQR6
10090.ENSMUSP00000028102	P28738
10090.ENSMUSP00000028117	O88967
10090.ENSMUSP00000028135	Q8R1F1
10090.ENSMUSP00000028137	Q8BGB8
10090.ENSMUSP00000028161	Q922R3
10090.ENSMUSP00000028207	P47934
10090.ENSMUSP00000028233	Q99KX9
10090.ENSMUSP00000028239	Q3TGJ9
10090.ENSMUSP00000028286	Q059U0
10090.ENSMUSP00000028295	Q9D113
10090.ENSMUSP00000028362	Q3UMG1
10090.ENSMUSP00000028470	P62073
10090.ENSMUSP00000028499	B7ZCI9
10090.ENSMUSP00000028551	Q9CZX9
10090.ENSMUSP00000028583	O88952
10090.ENSMUSP00000028592	A2A701
10090.ENSMUSP00000028624	Q9D964
10090.ENSMUSP00000028668	Q3UGC7
10090.ENSMUSP00000028691	Q99K28
10090.ENSMUSP00000028742	B0R031
10090.ENSMUSP00000028755	Q1MWP9
10090.ENSMUSP00000028794	Q6KAT6
10090.ENSMUSP00000028800	Q9D1K7
10090.ENSMUSP00000028817	Q9CZD6
10090.ENSMUSP00000028825	Q8CAB7
10090.ENSMUSP00000028852	B2FDG7
10090.ENSMUSP00000028892	Q91VA7
10090.ENSMUSP00000028900	A2BI90
10090.ENSMUSP00000028909	Q3TXT4
10090.ENSMUSP00000028917	Q9DD18
10090.ENSMUSP00000028938	Q9EPX9
10090.ENSMUSP00000029002	P55821
10090.ENSMUSP00000029018	Q9QY24
10090.ENSMUSP00000029024	Q9CXG2
10090.ENSMUSP00000029041	P04117
10090.ENSMUSP00000029053	Q3TZW9
10090.ENSMUSP00000029092	Q05BC5
10090.ENSMUSP00000029142	Q3U740
10090.ENSMUSP00000029147	Q9Z1J3
10090.ENSMUSP00000029257	Q6ZQ17
10090.ENSMUSP00000029327	Q3U581
10090.ENSMUSP00000029347	Q8K057
10090.ENSMUSP00000029353	Q4FJX1
10090.ENSMUSP00000029367	Q03311
10090.ENSMUSP00000029402	Q99J27
10090.ENSMUSP00000029445	Q4FJP3
10090.ENSMUSP00000029463	Q7TPU0
10090.ENSMUSP00000029464	Q9NYQ2
10090.ENSMUSP00000029476	Q3UZ06
10090.ENSMUSP00000029489	A2AE91
10090.ENSMUSP00000029490	Q80SW1
10090.ENSMUSP00000029540	Q91X04
10090.ENSMUSP00000029574	Q91X98
10090.ENSMUSP00000029626	Q9D089
10090.ENSMUSP00000029632	B2RUR5
10090.ENSMUSP00000029635	O54865
10090.ENSMUSP00000029639	Q3TC10
10090.ENSMUSP00000029645	P48776
10090.ENSMUSP00000029658	Q6P3C1
10090.ENSMUSP00000029663	Q3UZG4
10090.ENSMUSP00000029666	Q3U647
10090.ENSMUSP00000029669	Q9D832
10090.ENSMUSP00000029698	Q9JHS3
10090.ENSMUSP00000029717	Q7TMK5
10090.ENSMUSP00000029769	Q4FJZ6
10090.ENSMUSP00000029803	P63073
10090.ENSMUSP00000029814	Q8K2I4
10090.ENSMUSP00000029876	P12658
10090.ENSMUSP00000029888	Q9DCV4
10090.ENSMUSP00000029909	Q8BMS4
10090.ENSMUSP00000029925	A2AJX3
10090.ENSMUSP00000029937	Q9Z0E6
10090.ENSMUSP00000029938	Q3ULN2
10090.ENSMUSP00000029955	Q14AA6
10090.ENSMUSP00000029968	A2AT41
10090.ENSMUSP00000030010	P41233
10090.ENSMUSP00000030018	Q99J77
10090.ENSMUSP00000030103	Q9CQ00
10090.ENSMUSP00000030127	Q9DAV9
10090.ENSMUSP00000030128	Q9D7S9
10090.ENSMUSP00000030154	P56380
10090.ENSMUSP00000030280	Q3UEF5
10090.ENSMUSP00000030303	Q8CC91
10090.ENSMUSP00000030305	B1AWM4
10090.ENSMUSP00000030332	Q9D111
10090.ENSMUSP00000030456	Q99MD9
10090.ENSMUSP00000030489	P22091
10090.ENSMUSP00000030518	P47757
10090.ENSMUSP00000030547	Q5RKM8
10090.ENSMUSP00000030551	Q3TJD3
10090.ENSMUSP00000030563	Q8BFY6
10090.ENSMUSP00000030578	Q3UXF9
10090.ENSMUSP00000030636	Q8C2H3
10090.ENSMUSP00000030642	Q8BJX0
10090.ENSMUSP00000030651	Q91VW3
10090.ENSMUSP00000030660	O55013
10090.ENSMUSP00000030665	O35685
10090.ENSMUSP00000030676	B1AS29
10090.ENSMUSP00000030698	Q3TIL5
10090.ENSMUSP00000030720	Q3U5F4
10090.ENSMUSP00000030742	A2A845
10090.ENSMUSP00000030760	Q3TBZ6
10090.ENSMUSP00000030771	Q3TTG9
10090.ENSMUSP00000030775	A2A8L1
10090.ENSMUSP00000030784	Q3U4D5
10090.ENSMUSP00000030787	Q9ESR1
10090.ENSMUSP00000030814	P49615
10090.ENSMUSP00000030845	Q9EPA7
10090.ENSMUSP00000030852	B2RWX4
10090.ENSMUSP00000030865	Q9WVK0
10090.ENSMUSP00000030882	Q3TET5
10090.ENSMUSP00000030896	Q9DBS2
10090.ENSMUSP00000030935	B1AS14
10090.ENSMUSP00000030942	Q91YJ4
10090.ENSMUSP00000030950	Q8BS40
10090.ENSMUSP00000031003	Q8BG02
10090.ENSMUSP00000031018	Q8R1Q9
10090.ENSMUSP00000031029	Q8BVL3
10090.ENSMUSP00000031032	Q61074
10090.ENSMUSP00000031104	Q6A026
10090.ENSMUSP00000031131	Q9R0P9
10090.ENSMUSP00000031186	Q3UEI8
10090.ENSMUSP00000031268	Q8BGB7
10090.ENSMUSP00000031277	Q8C4R2
10090.ENSMUSP00000031334	Q3UZR8
10090.ENSMUSP00000031382	Q922J3
10090.ENSMUSP00000031402	Q3TI62
10090.ENSMUSP00000031447	Q8C1X9
10090.ENSMUSP00000031492	Q3U0T9
10090.ENSMUSP00000031531	Q9CZH3
10090.ENSMUSP00000031536	Q9CPY0
10090.ENSMUSP00000031565	Q61553
10090.ENSMUSP00000031613	Q8R010
10090.ENSMUSP00000031627	B2RTB0
10090.ENSMUSP00000031637	Q62425
10090.ENSMUSP00000031668	Q3TUE2
10090.ENSMUSP00000031695	Q9CXQ9
10090.ENSMUSP00000031741	Q3UW87
10090.ENSMUSP00000031793	Q9D020
10090.ENSMUSP00000031913	Q9R0T7
10090.ENSMUSP00000031931	Q9CPN9
10090.ENSMUSP00000031971	Q8R2K3
10090.ENSMUSP00000031978	Q9D2R8
10090.ENSMUSP00000032060	Q9QZ23
10090.ENSMUSP00000032065	Q9CQF9
10090.ENSMUSP00000032073	Q9JIY7
10090.ENSMUSP00000032078	Q3TJN2
10090.ENSMUSP00000032124	Q9D338
10090.ENSMUSP00000032138	Q3U935
10090.ENSMUSP00000032168	P61620
10090.ENSMUSP00000032172	Q91VN4
10090.ENSMUSP00000032183	Q9DBS1
10090.ENSMUSP00000032192	Q8BQN0
10090.ENSMUSP00000032196	Q9DAB3
10090.ENSMUSP00000032200	P31651
10090.ENSMUSP00000032203	Q6GQT1
10090.ENSMUSP00000032309	Q9JKB3
10090.ENSMUSP00000032364	Q8C7H7
10090.ENSMUSP00000032395	Q3TSN4
10090.ENSMUSP00000032397	B2KGV5
10090.ENSMUSP00000032457	Q3TM87
10090.ENSMUSP00000032477	Q571F3
10090.ENSMUSP00000032492	P40240
10090.ENSMUSP00000032658	P50462
10090.ENSMUSP00000032728	Q8BLY2
10090.ENSMUSP00000032729	P39447
10090.ENSMUSP00000032751	Q3TR56
10090.ENSMUSP00000032813	E9PZQ0
10090.ENSMUSP00000032841	Q9D9V9
10090.ENSMUSP00000032842	Q8C3X2
10090.ENSMUSP00000032843	Q9D1R1
10090.ENSMUSP00000032844	B0LAC9
10090.ENSMUSP00000032856	Q8BMF3
10090.ENSMUSP00000032888	Q3UBA1
10090.ENSMUSP00000032895	Q3UKN6
10090.ENSMUSP00000032899	Q9R0P4
10090.ENSMUSP00000032920	Q05BY1
10090.ENSMUSP00000032936	P97470
10090.ENSMUSP00000032974	Q62268
10090.ENSMUSP00000032992	Q8R1B4
10090.ENSMUSP00000033025	Q78K29
10090.ENSMUSP00000033056	Q9EPB4
10090.ENSMUSP00000033058	Q8BJD2
10090.ENSMUSP00000033074	Q9CRC0
10090.ENSMUSP00000033087	Q9WTM5
10090.ENSMUSP00000033093	Q8VHY7
10090.ENSMUSP00000033121	Q6GQT9
10090.ENSMUSP00000033139	Q4FCQ6
10090.ENSMUSP00000033156	Q3UK85
10090.ENSMUSP00000033159	Q9CXJ1
10090.ENSMUSP00000033182	O55222
10090.ENSMUSP00000033198	O54983
10090.ENSMUSP00000033229	Q9CR49
10090.ENSMUSP00000033230	Q6XPS7
10090.ENSMUSP00000033282	Q9CWI3
10090.ENSMUSP00000033283	Q6NZB3
10090.ENSMUSP00000033289	Q3TUX9
10090.ENSMUSP00000033394	Q61160
10090.ENSMUSP00000033444	Q99JT2
10090.ENSMUSP00000033501	Q3U4Q5
10090.ENSMUSP00000033509	A2AC29
10090.ENSMUSP00000033519	Q542J7
10090.ENSMUSP00000033541	Q9D6K8
10090.ENSMUSP00000033570	Q61249
10090.ENSMUSP00000033577	Q9D0B6
10090.ENSMUSP00000033597	Q9JL35
10090.ENSMUSP00000033634	Q8BW44
10090.ENSMUSP00000033643	Q0VD95
10090.ENSMUSP00000033665	A2AQW0
10090.ENSMUSP00000033692	Q9D548
10090.ENSMUSP00000033695	Q61102
10090.ENSMUSP00000033723	Q3U3B9
10090.ENSMUSP00000033749	Q9D711
10090.ENSMUSP00000033809	Q3TI27
10090.ENSMUSP00000033866	Q3UBB2
10090.ENSMUSP00000033871	Q9WVD5
10090.ENSMUSP00000033873	Q8BFZ9
10090.ENSMUSP00000033920	Q64191
10090.ENSMUSP00000033938	Q8K409
10090.ENSMUSP00000034000	Q3U8A7
10090.ENSMUSP00000034079	Q8BQM4
10090.ENSMUSP00000034138	Q3TFF0
10090.ENSMUSP00000034141	Q9DBN5
10090.ENSMUSP00000034146	P12242
10090.ENSMUSP00000034203	Q8R1U1
10090.ENSMUSP00000034220	Q8C4N0
10090.ENSMUSP00000034233	Q8WTY4
10090.ENSMUSP00000034234	Q8K1Z0
10090.ENSMUSP00000034272	Q78HU3
10090.ENSMUSP00000034277	Q8C988
10090.ENSMUSP00000034285	Q544F6
10090.ENSMUSP00000034299	Q9ESY9
10090.ENSMUSP00000034304	P51658
10090.ENSMUSP00000034313	Q9CQA9
10090.ENSMUSP00000034339	P55284
10090.ENSMUSP00000034352	Q3TPA4
10090.ENSMUSP00000034359	B2RRZ7
10090.ENSMUSP00000034388	Q9CTW3
10090.ENSMUSP00000034400	Q9CQX2
10090.ENSMUSP00000034405	B2KF76
10090.ENSMUSP00000034432	O88271
10090.ENSMUSP00000034460	Q8C205
10090.ENSMUSP00000034470	Q8C0E2
10090.ENSMUSP00000034524	Q3TAV0
10090.ENSMUSP00000034529	Q05CY9
10090.ENSMUSP00000034537	Q91Y74
10090.ENSMUSP00000034552	Q4FZG2
10090.ENSMUSP00000034560	Q7TNP2
10090.ENSMUSP00000034570	Q9R1Z7
10090.ENSMUSP00000034585	Q810I7
10090.ENSMUSP00000034590	P37804
10090.ENSMUSP00000034624	Q9D1F9
10090.ENSMUSP00000034689	Q3UTI7
10090.ENSMUSP00000034713	Q91ZJ1
10090.ENSMUSP00000034717	Q8BX02
10090.ENSMUSP00000034740	Q8BNU7
10090.ENSMUSP00000034745	Q8C123
10090.ENSMUSP00000034756	B0V2N5
10090.ENSMUSP00000034795	Q8C0Z4
10090.ENSMUSP00000034836	Q9CTD5
10090.ENSMUSP00000034848	Q3UCF0
10090.ENSMUSP00000034856	Q924M7
10090.ENSMUSP00000034859	Q3V492
10090.ENSMUSP00000034881	P48771
10090.ENSMUSP00000034902	P10648
10090.ENSMUSP00000034926	A2AIM4
10090.ENSMUSP00000034928	Q8BP43
10090.ENSMUSP00000034929	A1A4A8
10090.ENSMUSP00000034944	Q8VDF3
10090.ENSMUSP00000034946	Q3U4S1
10090.ENSMUSP00000034983	Q3U9D4
10090.ENSMUSP00000034987	Q3TSJ5
10090.ENSMUSP00000035034	Q9CXW2
10090.ENSMUSP00000035037	Q9CTK7
10090.ENSMUSP00000035053	O88425
10090.ENSMUSP00000035061	O08692
10090.ENSMUSP00000035065	Q3UMR6
10090.ENSMUSP00000035092	Q8C1X0
10090.ENSMUSP00000035155	P61294
10090.ENSMUSP00000035170	Q8CHD7
10090.ENSMUSP00000035179	Q6P3D0
10090.ENSMUSP00000035220	P12367
10090.ENSMUSP00000035222	Q7TPW6
10090.ENSMUSP00000035237	Q921M8
10090.ENSMUSP00000035261	B9EIA2
10090.ENSMUSP00000035263	Q8QZY6
10090.ENSMUSP00000035274	Q920X5
10090.ENSMUSP00000035328	Q8C7R4
10090.ENSMUSP00000035366	Q3TWG5
10090.ENSMUSP00000035400	Q3UDY0
10090.ENSMUSP00000035404	Q91VC4
10090.ENSMUSP00000035415	Q7TQH0
10090.ENSMUSP00000035486	Q9WU84
10090.ENSMUSP00000035584	D3Z6P0
10090.ENSMUSP00000035642	Q91VC7
10090.ENSMUSP00000035743	Q3UYH9
10090.ENSMUSP00000035823	Q6NXL1
10090.ENSMUSP00000035829	Q9WTQ5
10090.ENSMUSP00000035851	P60670
10090.ENSMUSP00000035879	Q9CTE8
10090.ENSMUSP00000035898	Q9JKD3
10090.ENSMUSP00000036031	P97348
10090.ENSMUSP00000036082	Q9D3Z9
10090.ENSMUSP00000036087	Q3UYF9
10090.ENSMUSP00000036162	Q6DIC7
10090.ENSMUSP00000036213	B2RWC6
10090.ENSMUSP00000036226	Q8BTG7
10090.ENSMUSP00000036246	Q8BGZ7
10090.ENSMUSP00000036265	Q6NZR5
10090.ENSMUSP00000036299	Q49S98
10090.ENSMUSP00000036413	Q3UT95
10090.ENSMUSP00000036438	Q921G9
10090.ENSMUSP00000036603	A2AFQ9
10090.ENSMUSP00000036696	Q8K0C9
10090.ENSMUSP00000036705	Q99KY4
10090.ENSMUSP00000036710	Q14DP3
10090.ENSMUSP00000036725	Q8BQ99
10090.ENSMUSP00000036726	E9PZJ8
10090.ENSMUSP00000036890	Q6NV73
10090.ENSMUSP00000036936	Q3UXG5
10090.ENSMUSP00000036949	P08207
10090.ENSMUSP00000036998	Q8BZ14
10090.ENSMUSP00000037022	Q7TQB3
10090.ENSMUSP00000037194	Q8C8N2
10090.ENSMUSP00000037275	Q80TE0
10090.ENSMUSP00000037277	Q8BGS7
10090.ENSMUSP00000037341	Q9CR61
10090.ENSMUSP00000037422	Q91WM6
10090.ENSMUSP00000037446	Q68FL6
10090.ENSMUSP00000037454	Q9DCJ9
10090.ENSMUSP00000037514	Q8BH58
10090.ENSMUSP00000037597	P62317
10090.ENSMUSP00000037609	Q8BXV2
10090.ENSMUSP00000037629	Q05BA2
10090.ENSMUSP00000037735	Q9CW79
10090.ENSMUSP00000037850	Q9D952
10090.ENSMUSP00000037858	Q8K1B8
10090.ENSMUSP00000038048	Q91XL1
10090.ENSMUSP00000038150	Q922U9
10090.ENSMUSP00000038232	P16301
10090.ENSMUSP00000038331	B7ZMP1
10090.ENSMUSP00000038335	Q91X96
10090.ENSMUSP00000038350	Q3TAL2
10090.ENSMUSP00000038476	Q8BR90
10090.ENSMUSP00000038559	Q64726
10090.ENSMUSP00000038615	A2AFJ4
10090.ENSMUSP00000038681	Q80TA9
10090.ENSMUSP00000038781	P48428
10090.ENSMUSP00000038838	Q8CEI0
10090.ENSMUSP00000038839	Q8QZY1
10090.ENSMUSP00000038841	Q6ZWR0
10090.ENSMUSP00000038914	Q3V0K6
10090.ENSMUSP00000038961	P19536
10090.ENSMUSP00000039114	Q8BIV6
10090.ENSMUSP00000039243	Q91VZ1
10090.ENSMUSP00000039252	O88451
10090.ENSMUSP00000039271	Q7TSB1
10090.ENSMUSP00000039289	Q8BZ09
10090.ENSMUSP00000039313	Q8C6F3
10090.ENSMUSP00000039322	Q3UMB9
10090.ENSMUSP00000039368	Q4JFB8
10090.ENSMUSP00000039381	Q920R6
10090.ENSMUSP00000039416	Q8BIT7
10090.ENSMUSP00000039418	P40338
10090.ENSMUSP00000039529	Q3UBX0
10090.ENSMUSP00000039566	Q8BJM4
10090.ENSMUSP00000039598	Q91WF7
10090.ENSMUSP00000039632	Q8CI95
10090.ENSMUSP00000039656	Q6P9Y6
10090.ENSMUSP00000039692	Q9Z1P6
10090.ENSMUSP00000039776	P52431
10090.ENSMUSP00000039951	Q9CPW3
10090.ENSMUSP00000040045	Q6VN19
10090.ENSMUSP00000040155	Q61739
10090.ENSMUSP00000040198	Q6GQS1
10090.ENSMUSP00000040220	Q8VDI7
10090.ENSMUSP00000040244	P45377
10090.ENSMUSP00000040245	Q3U0X4
10090.ENSMUSP00000040246	Q3U6I5
10090.ENSMUSP00000040580	Q3TZ44
10090.ENSMUSP00000040756	Q8BVE3
10090.ENSMUSP00000040771	Q8C9T8
10090.ENSMUSP00000040803	Q5XPI3
10090.ENSMUSP00000040823	Q14DH7
10090.ENSMUSP00000040954	Q499X6
10090.ENSMUSP00000041022	Q9CRP6
10090.ENSMUSP00000041087	Q8CGB6
10090.ENSMUSP00000041152	Q9CYN2
10090.ENSMUSP00000041250	Q5I2A0
10090.ENSMUSP00000041282	P47809
10090.ENSMUSP00000041299	P56399
10090.ENSMUSP00000041380	Q8VEA4
10090.ENSMUSP00000041395	B9EHW0
10090.ENSMUSP00000041442	Q61694
10090.ENSMUSP00000041447	Q9JK42
10090.ENSMUSP00000041650	Q8JZY2
10090.ENSMUSP00000041667	Q6P2K6
10090.ENSMUSP00000041851	Q8BIE1
10090.ENSMUSP00000041855	Q9DAC2
10090.ENSMUSP00000041906	Q8R2P7
10090.ENSMUSP00000041907	O88792
10090.ENSMUSP00000041967	Q3TNW8
10090.ENSMUSP00000041985	Q6ZPJ0
10090.ENSMUSP00000042019	Q6Q2Z6
10090.ENSMUSP00000042134	Q9CZR8
10090.ENSMUSP00000042150	P10833
10090.ENSMUSP00000042183	Q8VBW8
10090.ENSMUSP00000042207	Q8R3Q7
10090.ENSMUSP00000042224	Q810J8
10090.ENSMUSP00000042269	Q8BQM9
10090.ENSMUSP00000042416	Q8BPE4
10090.ENSMUSP00000042551	B1AVY7
10090.ENSMUSP00000042565	Q7TT50
10090.ENSMUSP00000042590	Q9CWH6
10090.ENSMUSP00000042602	P28352
10090.ENSMUSP00000042746	Q8C100
10090.ENSMUSP00000042860	Q3THZ8
10090.ENSMUSP00000042875	Q8K3H0
10090.ENSMUSP00000042918	Q8VE99
10090.ENSMUSP00000042988	Q8BPB6
10090.ENSMUSP00000043026	Q2NLC7
10090.ENSMUSP00000043041	Q8K4F5
10090.ENSMUSP00000043190	Q91X95
10090.ENSMUSP00000043240	B1ART2
10090.ENSMUSP00000043437	Q69ZJ7
10090.ENSMUSP00000043442	Q9D652
10090.ENSMUSP00000043519	A2AV19
10090.ENSMUSP00000043540	Q5RL79
10090.ENSMUSP00000043561	Q9CQN7
10090.ENSMUSP00000043565	Q8R3Q2
10090.ENSMUSP00000043713	Q8BI72
10090.ENSMUSP00000043730	Q8BG20
10090.ENSMUSP00000043957	P19137
10090.ENSMUSP00000043996	O88512
10090.ENSMUSP00000044188	Q8CAQ5
10090.ENSMUSP00000044227	Q91YD5
10090.ENSMUSP00000044272	Q9DA97
10090.ENSMUSP00000044292	Q9CWD8
10090.ENSMUSP00000044394	Q5SVI5
10090.ENSMUSP00000044420	Q4VAA2
10090.ENSMUSP00000044472	Q7TSH6
10090.ENSMUSP00000044587	Q8CHQ9
10090.ENSMUSP00000044616	Q8BZS8
10090.ENSMUSP00000044624	Q8CGF1
10090.ENSMUSP00000044639	Q8JZN7
10090.ENSMUSP00000044654	Q99LS5
10090.ENSMUSP00000044665	P14847
10090.ENSMUSP00000044722	A5A8F8
10090.ENSMUSP00000044797	Q8C0L8
10090.ENSMUSP00000044801	Q9CS23
10090.ENSMUSP00000044871	Q3U643
10090.ENSMUSP00000044877	O35623
10090.ENSMUSP00000044903	Q8CGB2
10090.ENSMUSP00000045016	Q3USH9
10090.ENSMUSP00000045036	Q69ZN7
10090.ENSMUSP00000045065	Q8VCI8
10090.ENSMUSP00000045141	Q5U452
10090.ENSMUSP00000045154	Q8C0L0
10090.ENSMUSP00000045208	B2RTM4
10090.ENSMUSP00000045216	Q3UWP4
10090.ENSMUSP00000045239	Q9CTU9
10090.ENSMUSP00000045351	Q9CXY9
10090.ENSMUSP00000045361	Q5XJY4
10090.ENSMUSP00000045465	Q5BKQ4
10090.ENSMUSP00000045474	Q9D8Z6
10090.ENSMUSP00000045490	Q80TY5
10090.ENSMUSP00000045588	Q3U4S0
10090.ENSMUSP00000045621	Q3UVJ7
10090.ENSMUSP00000045808	A2A6R7
10090.ENSMUSP00000045901	Q6F4J0
10090.ENSMUSP00000045910	Q8CDA1
10090.ENSMUSP00000045955	Q8CGF4
10090.ENSMUSP00000046129	Q9CVC1
10090.ENSMUSP00000046188	Q8K133
10090.ENSMUSP00000046191	Q3V1U8
10090.ENSMUSP00000046517	P60334
10090.ENSMUSP00000046584	Q8K394
10090.ENSMUSP00000046766	Q3UQY6
10090.ENSMUSP00000046772	Q8VCR2
10090.ENSMUSP00000046837	A2AWE9
10090.ENSMUSP00000046905	Q5XJE5
10090.ENSMUSP00000047054	Q8CHY3
10090.ENSMUSP00000047275	Q80ZQ9
10090.ENSMUSP00000047326	Q8R1B2
10090.ENSMUSP00000047376	Q571F8
10090.ENSMUSP00000047387	Q8BMP2
10090.ENSMUSP00000047393	Q3TAQ8
10090.ENSMUSP00000047410	B1AUD9
10090.ENSMUSP00000047449	Q8BRS1
10090.ENSMUSP00000047497	Q4FZG7
10090.ENSMUSP00000047564	Q9CTZ0
10090.ENSMUSP00000047712	Q8K354
10090.ENSMUSP00000047756	Q8C7D3
10090.ENSMUSP00000047845	Q9QY93
10090.ENSMUSP00000047855	Q9D1I5
10090.ENSMUSP00000047865	Q80X98
10090.ENSMUSP00000047872	Q3U763
10090.ENSMUSP00000047904	Q9CVE7
10090.ENSMUSP00000048057	Q6P549
10090.ENSMUSP00000048084	Q8CDZ5
10090.ENSMUSP00000048096	Q99LT1
10090.ENSMUSP00000048111	Q64105
10090.ENSMUSP00000048229	Q3UFF7
10090.ENSMUSP00000048284	Q6XVG2
10090.ENSMUSP00000048309	Q8R4U0
10090.ENSMUSP00000048348	Q8BJZ4
10090.ENSMUSP00000048357	Q8R121
10090.ENSMUSP00000048415	Q8VCY7
10090.ENSMUSP00000048416	Q3TIJ1
10090.ENSMUSP00000048460	Q9Z239
10090.ENSMUSP00000048603	Q8R3I3
10090.ENSMUSP00000048643	B2RWB7
10090.ENSMUSP00000048765	P39039
10090.ENSMUSP00000048770	Q9CR51
10090.ENSMUSP00000048832	Q91XE8
10090.ENSMUSP00000049000	Q8BK30
10090.ENSMUSP00000049007	Q3TGQ3
