From	To
224308.BSU18080	Q45065
224308.BSU09340	O07529
224308.BSU01820	P19220
224308.BSU30700	O34967
224308.BSU34600	O06990
224308.BSU29020	O34425
224308.BSU03180	P94388
224308.BSU00740	P28820
224308.BSU37030	P45870
224308.BSU31390	P80870
224308.BSU17620	P94492
224308.BSU28400	P97247
224308.BSU36640	P77837
224308.BSU37860	P39626
224308.BSU03950	C0SP95
224308.BSU18070	Q45064
224308.BSU11950	O31639
224308.BSU01810	P19219
224308.BSU09330	O07528
224308.BSU30710	C0SP90
224308.BSU34610	O06989
224308.BSU20860	O31927
224308.BSU07920	O34840
224308.BSU20800	O34448
224308.BSU36700	P39757
224308.BSU07130	P39130
224308.BSU40040	P42100
224308.BSU22020	P54160
224308.BSU03120	O31473
224308.BSU31290	O05242
224308.BSU37920	P39620
224308.BSU09280	P18156
224308.BSU40870	P37517
224308.BSU22970	P50734
224308.BSU26200	P45915
224308.BSU17350	O31797
224308.BSU15460	Q45480
224308.BSU23240	P17622
224308.BSU37010	P45872
224308.BSU24370	P49784
224308.BSU20030	O34342
224308.BSU28460	P42955
224308.BSU16910	O31771
224308.BSU14690	Q45500
224308.BSU20810	O34336
224308.BSU07910	O34929
224308.BSU07140	O31533
224308.BSU40050	P10585
224308.BSU37910	P39621
224308.BSU09290	P18157
224308.BSU22030	P54159
224308.BSU40860	P37516
224308.BSU17360	O31798
224308.BSU03110	P94383
224308.BSU26210	P45914
224308.BSU15450	Q45479
224308.BSU36710	P39756
224308.BSU23230	P17617
224308.BSU22960	P50735
224308.BSU28470	P08495
224308.BSU24360	P49785
224308.BSU37020	P45871
224308.BSU14680	O31720
224308.BSU20020	O34919
224308.BSU20820	O34791
224308.BSU07940	O35043
224308.BSU07110	P39128
224308.BSU10500	O07561
224308.BSU09250	P54608
224308.BSU40060	P12011
224308.BSU22950	P50736
224308.BSU15480	P39766
224308.BSU30310	O32072
224308.BSU36720	P70966
224308.BSU37940	P39618
224308.BSU13100	P49857
224308.BSU40850	P37515
224308.BSU09260	P33189
224308.BSU17370	P50618
224308.BSU22040	P54158
224308.BSU20010	O34775
224308.BSU03140	P12921
224308.BSU16930	P46323
224308.BSU28440	P08065
224308.BSU24390	P49782
224308.BSU23260	P17620
224308.BSU07930	O34579
224308.BSU20830	P68581
224308.BSU07120	P39129
224308.BSU10510	Q796S4
224308.BSU40070	P12012
224308.BSU22940	P50738
224308.BSU40840	P37514
224308.BSU23250	P11998
224308.BSU36730	P70961
224308.BSU15470	P39765
224308.BSU37000	P45873
224308.BSU30300	O34645
224308.BSU21890	P54168
224308.BSU17380	P50620
224308.BSU09270	P30300
224308.BSU03130	P08164
224308.BSU28450	P08064
224308.BSU16920	P46322
224308.BSU22050	P54157
224308.BSU24380	P49783
224308.BSU30330	O34881
224308.BSU22930	P50739
224308.BSU40080	P12013
224308.BSU08690	P71082
224308.BSU16950	O31773
224308.BSU26240	P45912
224308.BSU30770	O34385
224308.BSU17310	O31793
224308.BSU15420	P71021
224308.BSU00680	P37472
224308.BSU23200	P35156
224308.BSU27760	O05390
224308.BSU34590	O06991
224308.BSU22920	P38490
224308.BSU08680	Q796Z1
224308.BSU07955	O34400
224308.BSU30760	O34338
224308.BSU40090	P80239
224308.BSU34580	O06992
224308.BSU15410	P71020
224308.BSU26250	P45911
224308.BSU00690	P37476
224308.BSU16940	P16971
224308.BSU27750	O05391
224308.BSU17670	O31802
224308.BSU30320	P36430
224308.BSU07190	O31538
224308.BSU17320	O31794
224308.BSU37900	P39622
224308.BSU40890	P21475
224308.BSU07980	O34928
224308.BSU22910	P38491
224308.BSU07150	O31534
224308.BSU30350	O34546
224308.BSU15440	Q45478
224308.BSU16970	O31775
224308.BSU30790	P23971
224308.BSU34570	O06993
224308.BSU23220	P35154
224308.BSU17330	O31795
224308.BSU01770	O34824
224308.BSU26220	P45948
224308.BSU22000	Q7WY66
224308.BSU27785	O32057
224308.BSU03100	P94382
224308.BSU22900	P38492
224308.BSU07970	O35041
224308.BSU07160	O31535
224308.BSU30340	O34627
224308.BSU27770	O05389
224308.BSU34560	O06994
224308.BSU30780	O34514
224308.BSU15430	Q45477
224308.BSU16960	O31774
224308.BSU28490	P14951
224308.BSU26230	P45913
224308.BSU17340	O31796
224308.BSU17690	O31803
224308.BSU40880	P37454
224308.BSU23210	P35155
224308.BSU22010	P54161
224308.BSU10560	O07567
224308.BSU27720	O32054
224308.BSU14610	P21880
224308.BSU16990	O31776
224308.BSU13160	P80242
224308.BSU02070	P54379
224308.BSU39390	P42087
224308.BSU31860	O32101
224308.BSU21840	P54172
224308.BSU08650	P71079
224308.BSU30370	O34741
224308.BSU02890	P81100
224308.BSU10570	O07568
224308.BSU14600	P21883
224308.BSU33490	O32219
224308.BSU27710	O32053
224308.BSU02060	P54425
224308.BSU16980	P45693
224308.BSU13150	O34777
224308.BSU31850	O32100
224308.BSU30360	Q795Q5
224308.BSU21830	P54173
224308.BSU08640	O31585
224308.BSU10580	O07569
224308.BSU14630	P21885
224308.BSU25600	P39696
224308.BSU27740	O05392
224308.BSU24310	P54382
224308.BSU02860	O34946
224308.BSU02090	P54427
224308.BSU15400	O31729
224308.BSU39370	P42084
224308.BSU13180	P80877
224308.BSU33480	O32218
224308.BSU06410	O34700
224308.BSU08670	P71080
224308.BSU30390	O35044
224308.BSU21820	P11044
224308.BSU10590	O07570
224308.BSU14620	P39910
224308.BSU02870	O34610
224308.BSU24300	P54521
224308.BSU27730	O32055
224308.BSU39380	P42068
224308.BSU02080	P54426
224308.BSU13170	O34598
224308.BSU33470	O32217
224308.BSU06400	O34624
224308.BSU31875	C0SPA7
224308.BSU21810	P11045
224308.BSU30380	O34697
224308.BSU08660	P07784
224308.BSU35600	O32273
224308.BSU39350	P10944
224308.BSU23280	P17618
224308.BSU32380	O32134
224308.BSU22060	P42086
224308.BSU17390	P50621
224308.BSU13120	P39820
224308.BSU04210	P96579
224308.BSU14650	Q45498
224308.BSU40000	O32291
224308.BSU12510	P23789
224308.BSU40830	P37513
224308.BSU24330	P54519
224308.BSU38100	P39606
224308.BSU21880	P54169
224308.BSU10520	O07563
224308.BSU08610	O31582
224308.BSU31890	P71070
224308.BSU38110	P39605
224308.BSU23270	P16440
224308.BSU39360	P25503
224308.BSU22070	P42085
224308.BSU13110	O34990
224308.BSU04200	P96578
224308.BSU14640	Q45497
224308.BSU32390	O32135
224308.BSU10530	O07564
224308.BSU35620	Q02114
224308.BSU40820	P37512
224308.BSU21870	P51785
224308.BSU24320	P54520
224308.BSU40010	P42103
224308.BSU12500	P39780
224308.BSU07100	P37966
224308.BSU08600	Q45539
224308.BSU22080	P50848
224308.BSU13140	O34762
224308.BSU04230	P96581
224308.BSU39330	P42293
224308.BSU35630	Q02113
224308.BSU21860	P54170
224308.BSU22990	P50732
224308.BSU40810	P37511
224308.BSU24350	P49786
224308.BSU27700	O32052
224308.BSU10540	O07565
224308.BSU12530	P39782
224308.BSU14670	Q45499
224308.BSU08630	O31584
224308.BSU22090	P50847
224308.BSU39340	P10943
224308.BSU40800	P37510
224308.BSU24340	P49787
224308.BSU22980	P50733
224308.BSU35640	Q02112
224308.BSU14660	O31719
224308.BSU12520	P39781
224308.BSU10550	O07566
224308.BSU13130	P39821
224308.BSU04220	P80238
224308.BSU40030	P42101
224308.BSU21850	P54171
224308.BSU08620	O31583
224308.BSU01900	O31421
224308.BSU31910	C0SP85
224308.BSU00830	P37568
224308.BSU08700	P71083
224308.BSU05920	O05516
224308.BSU04380	P96595
224308.BSU32370	O32133
224308.BSU35680	P46918
224308.BSU38820	P94359
224308.BSU38018	C0H3S6
224308.BSU11880	O31632
224308.BSU39420	P39121
224308.BSU25670	P54453
224308.BSU12560	P39784
224308.BSU02120	Q45577
224308.BSU27900	P21203
224308.BSU31920	P71073
224308.BSU33400	O32210
224308.BSU05910	O05515
224308.BSU00820	P37477
224308.BSU08710	P71084
224308.BSU38000	P39612
224308.BSU04390	P96596
224308.BSU25680	P54452
224308.BSU32360	O32132
224308.BSU11870	O31631
224308.BSU38830	P94358
224308.BSU35670	Q05852
224308.BSU02130	P37965
224308.BSU01000	Q06799
224308.BSU39410	P39141
224308.BSU12570	P39785
224308.BSU01920	O31423
224308.BSU06580	Q7BVT7
224308.BSU00810	P37567
224308.BSU04360	P96593
224308.BSU11090	O06753
224308.BSU32350	O32131
224308.BSU33410	O32211
224308.BSU38030	P39609
224308.BSU05900	O05514
224308.BSU39440	P39139
224308.BSU02100	O31440
224308.BSU25650	P54454
224308.BSU11860	O31630
224308.BSU12540	P39783
224308.BSU35660	P39131
224308.BSU38800	P94361
224308.BSU01910	O31422
224308.BSU06590	O34849
224308.BSU31900	P71071
224308.BSU00800	O31417
224308.BSU33420	O32212
224308.BSU39430	P39140
224308.BSU32340	O32130
224308.BSU38020	P39610
224308.BSU12550	P54344
224308.BSU25660	P54374
224308.BSU02110	O31441
224308.BSU13990	P16497
224308.BSU38810	P94360
224308.BSU35650	Q02115
224308.BSU11850	O31629
224308.BSU05960	O05520
224308.BSU31200	O05262
224308.BSU06560	O34909
224308.BSU11079	C0H3Y4
224308.BSU25630	P54456
224308.BSU14820	O07636
224308.BSU38860	P55180
224308.BSU21120	O31953
224308.BSU02160	O31443
224308.BSU32330	O32129
224308.BSU11070	O06751
224308.BSU33430	O32213
224308.BSU38050	P05306
224308.BSU05950	O05519
224308.BSU31960	P45745
224308.BSU06570	O34968
224308.BSU21900	P52035
224308.BSU18100	Q45066
224308.BSU21110	O31952
224308.BSU25640	P54455
224308.BSU38870	P55185
224308.BSU14830	O07637
224308.BSU02170	O31444
224308.BSU11080	O06752
224308.BSU32320	O32128
224308.BSU38040	P07819
224308.BSU33440	O32214
224308.BSU05940	O05518
224308.BSU31930	Q08352
224308.BSU38080	P39607
224308.BSU06540	O31497
224308.BSU21910	P54167
224308.BSU14800	O07634
224308.BSU09400	P37875
224308.BSU21100	O31951
224308.BSU12580	P39786
224308.BSU39400	P39142
224308.BSU38840	P94357
224308.BSU25610	P54458
224308.BSU11055	O06750
224308.BSU38070	P26212
224308.BSU33450	O32215
224308.BSU37790	P39633
224308.BSU32310	O32127
224308.BSU02140	P37948
224308.BSU32300	O32126
224308.BSU05930	O05517
224308.BSU31945	C0SPB1
224308.BSU21920	P54166
224308.BSU06550	O34560
224308.BSU14810	O07635
224308.BSU19690	O34676
224308.BSU38850	P94356
224308.BSU11890	O31633
224308.BSU25620	P54457
224308.BSU35690	P46917
224308.BSU38060	P39608
224308.BSU12590	P54325
224308.BSU02150	O31442
224308.BSU33460	O32216
224308.BSU31240	P39214
224308.BSU01070	P37870
224308.BSU17420	P27643
224308.BSU20790	O34558
224308.BSU34520	O06997
224308.BSU17530	P94483
224308.BSU11030	O06747
224308.BSU37770	P39635
224308.BSU18150	Q45070
224308.BSU19680	O31864
224308.BSU22210	P50837
224308.BSU09420	P54421
224308.BSU30860	O34862
224308.BSU37780	P39634
224308.BSU17410	Q06320
224308.BSU31230	P39217
224308.BSU34530	O06996
224308.BSU20780	O34766
224308.BSU01080	P37871
224308.BSU01970	O31429
224308.BSU17540	P94484
224308.BSU19670	O34414
224308.BSU22200	P07791
224308.BSU18140	Q45069
224308.BSU11040	O06748
224308.BSU09410	P19406
224308.BSU05990	O05523
224308.BSU38090	P29141
224308.BSU30870	O34886
224308.BSU00890	Q06754
224308.BSU17510	P94481
224308.BSU20770	O34498
224308.BSU36790	P70958
224308.BSU34540	P80244
224308.BSU31220	P40747
224308.BSU01050	P02394
224308.BSU17400	P50619
224308.BSU38880	P55181
224308.BSU18130	P10475
224308.BSU11010	O06745
224308.BSU37750	P39637
224308.BSU19660	O31863
224308.BSU28510	P94552
224308.BSU09440	P39119
224308.BSU30840	P42408
224308.BSU05980	O05522
224308.BSU17520	P94482
224308.BSU20760	O34937
224308.BSU00880	P37573
224308.BSU01060	P37872
224308.BSU34550	O06995
224308.BSU38890	P55182
224308.BSU31210	O05261
224308.BSU11020	O06746
224308.BSU37760	P39636
224308.BSU01990	O31431
224308.BSU18120	Q45068
224308.BSU28500	P14949
224308.BSU19650	O34349
224308.BSU09430	P39127
224308.BSU30850	P42407
224308.BSU05970	O05521
224308.BSU37730	P39639
224308.BSU28530	P94550
224308.BSU36770	O32277
224308.BSU15390	O31728
224308.BSU19640	O30472
224308.BSU01030	Q06797
224308.BSU00870	P37572
224308.BSU03290	P42436
224308.BSU31280	O05243
224308.BSU20750	O34869
224308.BSU30820	P23970
224308.BSU11840	O31628
224308.BSU09460	O07576
224308.BSU36760	P70965
224308.BSU19630	O34925
224308.BSU11000	O06744
224308.BSU28520	P94551
224308.BSU37740	P39638
224308.BSU01040	P42923
224308.BSU00860	P37571
224308.BSU31270	P40746
224308.BSU30830	P23973
224308.BSU20740	O34838
224308.BSU31279	C0H3Q3
224308.BSU18190	O31823
224308.BSU01935	O31425
224308.BSU09450	O07575
224308.BSU15370	O31726
224308.BSU01010	Q06795
224308.BSU01960	O31428
224308.BSU09490	O07579
224308.BSU37710	P39641
224308.BSU36750	P07372
224308.BSU19620	O34866
224308.BSU31260	P39215
224308.BSU03270	O31475
224308.BSU28550	P94548
224308.BSU00850	P37570
224308.BSU30800	P23966
224308.BSU20730	O34401
224308.BSU34500	O06999
224308.BSU11820	O31626
224308.BSU18180	O31822
224308.BSU01020	Q06796
224308.BSU18160	Q45071
224308.BSU36740	P70960
224308.BSU15380	O31727
224308.BSU09480	O07578
224308.BSU01950	O31427
224308.BSU37720	P39640
224308.BSU28540	P94549
224308.BSU31250	P39216
224308.BSU19610	O34654
224308.BSU34510	O06998
224308.BSU03280	P42437
224308.BSU00840	P37569
224308.BSU20720	O34730
224308.BSU30810	P23974
224308.BSU09470	O07577
224308.BSU11810	O31625
224308.BSU18170	O31821
224308.BSU10620	P23477
224308.BSU07230	O06489
224308.BSU20700	O34988
224308.BSU28560	P94547
224308.BSU29920	C0SPC1
224308.BSU16810	O31761
224308.BSU22160	P50841
224308.BSU03260	P94396
224308.BSU24270	P54523
224308.BSU26300	P45906
224308.BSU15360	O31725
224308.BSU36840	P37811
224308.BSU23140	P35161
224308.BSU30430	O34953
224308.BSU09380	O07573
224308.BSU31190	O05263
224308.BSU13220	O34362
224308.BSU17490	O31800
224308.BSU37820	P39631
224308.BSU10630	P23478
224308.BSU07240	O06490
224308.BSU20710	O34509
224308.BSU03250	P94395
224308.BSU19600	O34954
224308.BSU22170	P50840
224308.BSU28570	P94546
224308.BSU29910	O32066
224308.BSU16800	P21458
224308.BSU24260	P19672
224308.BSU30420	O34392
224308.BSU40720	P37504
224308.BSU15350	O31724
224308.BSU23130	P35162
224308.BSU34480	O07001
224308.BSU36850	P37814
224308.BSU26310	P45905
224308.BSU37810	Q7WY56
224308.BSU09390	P37874
224308.BSU13210	O34572
224308.BSU07250	O08394
224308.BSU18090	Q59192
224308.BSU37800	P39632
224308.BSU10600	O07571
224308.BSU24250	P17893
224308.BSU28580	P94545
224308.BSU21090	O31950
224308.BSU29900	O34522
224308.BSU31170	O05265
224308.BSU03240	P94394
224308.BSU40750	P37507
224308.BSU22140	P50842
224308.BSU23120	P35163
224308.BSU30410	O35005
224308.BSU36820	P37810
224308.BSU15340	O31723
224308.BSU26320	P45904
224308.BSU13200	O34860
224308.BSU07260	Q797B3
224308.BSU10610	O07572
224308.BSU28590	P94544
224308.BSU15330	P19940
224308.BSU22150	P50831
224308.BSU03230	P94393
224308.BSU17480	O31799
224308.BSU40740	P37506
224308.BSU31180	O05264
224308.BSU26330	P54372
224308.BSU36830	P37808
224308.BSU30400	O34951
224308.BSU23110	P35164
224308.BSU24240	P17894
224308.BSU17590	P94490
224308.BSU27080	P23914
224308.BSU07270	O06486
224308.BSU36800	P37812
224308.BSU30470	O32073
224308.BSU01890	O34663
224308.BSU17580	P94489
224308.BSU07280	O06485
224308.BSU17450	P37582
224308.BSU22120	P50844
224308.BSU03220	P94392
224308.BSU40770	P23054
224308.BSU23100	P35165
224308.BSU34450	P05655
224308.BSU26340	P45903
224308.BSU15320	P06222
224308.BSU27070	P26379
224308.BSU27090	O06005
224308.BSU16845	O31764
224308.BSU30460	O34712
224308.BSU36810	P37809
224308.BSU17460	P12425
224308.BSU07290	O06484
224308.BSU40760	P37508
224308.BSU17570	P94488
224308.BSU03210	P94391
224308.BSU22130	P50843
224308.BSU27890	P39667
224308.BSU15310	P13801
224308.BSU26350	P45902
224308.BSU34440	P32959
224308.BSU30450	O34641
224308.BSU40790	P37509
224308.BSU03200	P94390
224308.BSU17560	P94487
224308.BSU17430	P94478
224308.BSU22100	P50846
224308.BSU30890	P46916
224308.BSU34470	O07002
224308.BSU26360	P45901
224308.BSU15300	P16397
224308.BSU27880	P38033
224308.BSU24290	P54522
224308.BSU16825	O31762
224308.BSU30440	O34898
224308.BSU40780	P23053
224308.BSU27870	P38032
224308.BSU22110	P50845
224308.BSU17440	P94479
224308.BSU26370	P45900
224308.BSU34460	O07003
224308.BSU24280	P54383
224308.BSU17559	C0H415
224308.BSU30880	O34413
224308.BSU01090	P46350
224308.BSU39490	P54953
224308.BSU27030	P05656
224308.BSU33360	O32206
224308.BSU02980	P46920
224308.BSU25720	P54449
224308.BSU14750	O07629
224308.BSU21030	O31944
224308.BSU27860	P39666
224308.BSU04310	O31488
224308.BSU08790	P45740
224308.BSU12610	P54327
224308.BSU21940	P68731
224308.BSU35710	P42953
224308.BSU06530	P12039
224308.BSU27040	P26382
224308.BSU33350	O32205
224308.BSU31990	P45744
224308.BSU14740	O07628
224308.BSU29990	O34978
224308.BSU35720	P13485
224308.BSU16880	O31768
224308.BSU02990	P46921
224308.BSU27850	Q9KWZ1
224308.BSU21040	O31945
224308.BSU04300	P96587
224308.BSU25710	P54450
224308.BSU12600	P54326
224308.BSU08780	P71089
224308.BSU21930	P51777
224308.BSU06520	P12048
224308.BSU16870	O31767
224308.BSU31980	P40871
224308.BSU27050	P26381
224308.BSU13280	O35012
224308.BSU02190	O31446
224308.BSU27840	O32062
224308.BSU10680	O06717
224308.BSU29980	O34944
224308.BSU33380	O32208
224308.BSU14730	O07627
224308.BSU21010	O31942
224308.BSU21960	P54165
224308.BSU30490	O34614
224308.BSU25700	P54451
224308.BSU06510	P12040
224308.BSU33370	O32207
224308.BSU27060	P26380
224308.BSU16860	O31766
224308.BSU23190	P35150
224308.BSU13270	O34551
224308.BSU21020	O31943
224308.BSU14720	O07626
224308.BSU27830	P94446
224308.BSU29970	O34476
224308.BSU21950	O32007
224308.BSU08760	P71088
224308.BSU35700	P42954
224308.BSU30480	O35008
224308.BSU06500	P12043
224308.BSU31970	P45743
224308.BSU21980	P54163
224308.BSU27820	P94447
224308.BSU35750	P27620
224308.BSU24230	P17896
224308.BSU32280	O32124
224308.BSU12650	P54331
224308.BSU38910	P55184
224308.BSU10660	O06715
224308.BSU21070	O31948
224308.BSU14790	O07633
224308.BSU13260	O34638
224308.BSU39450	P54957
224308.BSU23180	P35157
224308.BSU29960	O34570
224308.BSU08750	Q04385
224308.BSU27810	O32060
224308.BSU24220	P06534
224308.BSU33390	O32209
224308.BSU21970	P54164
224308.BSU35760	P27621
224308.BSU14780	O07632
224308.BSU12640	P54330
224308.BSU32290	O32125
224308.BSU27000	O06008
224308.BSU21080	O31949
224308.BSU04340	P96591
224308.BSU13250	O34903
224308.BSU29950	O34471
224308.BSU39460	P54956
224308.BSU23170	P35158
224308.BSU38900	P55183
224308.BSU07200	O31539
224308.BSU12649	C0H3Z7
224308.BSU08740	Q7WY74
224308.BSU04330	P96590
224308.BSU13240	O34911
224308.BSU10640	P23479
224308.BSU14770	O07631
224308.BSU21050	P68573
224308.BSU12630	P54329
224308.BSU24210	P54524
224308.BSU35730	P13484
224308.BSU40710	P37503
224308.BSU29940	O34799
224308.BSU23160	P35159
224308.BSU32260	P19582
224308.BSU27010	C0SPA5
224308.BSU39470	P54955
224308.BSU27809	C0H464
224308.BSU08730	P71086
224308.BSU07210	O31540
224308.BSU24200	P40770
224308.BSU12620	P54328
224308.BSU10650	O06714
224308.BSU13230	O34738
224308.BSU04320	P96589
224308.BSU40700	P37502
224308.BSU21990	P54162
224308.BSU35740	P27623
224308.BSU23150	P35160
224308.BSU29930	C0SPA0
224308.BSU32270	O32123
224308.BSU39480	P54954
224308.BSU27020	O06006
224308.BSU22190	P50838
224308.BSU21060	O31947
224308.BSU08720	Q796Y8
224308.BSU07220	O31541
224308.BSU18960	O31843
224308.BSU33330	O32204
224308.BSU00120	P37528
224308.BSU02260	O31452
224308.BSU11170	Q796P5
224308.BSU37670	P39645
224308.BSU32670	O32162
224308.BSU39520	P54950
224308.BSU19340	O34383
224308.BSU35340	P39738
224308.BSU25730	P54448
224308.BSU18210	O31825
224308.BSU24600	P23308
224308.BSU06660	O06493
224308.BSU00130	P37464
224308.BSU02270	P39823
224308.BSU32660	O32161
224308.BSU37680	P39644
224308.BSU33340	Q7WY58
224308.BSU39510	P54951
224308.BSU12230	O34394
224308.BSU19330	O35023
224308.BSU18200	O31824
224308.BSU25740	P54447
224308.BSU35330	P39739
224308.BSU18970	O34784
224308.BSU24610	P06533
224308.BSU06670	O06492
224308.BSU18239	C0H419
224308.BSU11190	P23715
224308.BSU02280	O31453
224308.BSU37690	P39643
224308.BSU32690	O32164
224308.BSU33310	P49936
224308.BSU00140	P37529
224308.BSU35360	P02968
224308.BSU24620	P54507
224308.BSU18980	O34774
224308.BSU18230	O34873
224308.BSU12240	O34684
224308.BSU25750	P42983
224308.BSU19360	P16263
224308.BSU39500	P54952
224308.BSU06680	O06491
224308.BSU00910	Q06756
224308.BSU33320	P37580
224308.BSU03790	P94417
224308.BSU00150	P37530
224308.BSU02290	P39822
224308.BSU32680	O32163
224308.BSU18990	O34596
224308.BSU24630	P54506
224308.BSU18220	O34893
224308.BSU35350	P39737
224308.BSU19350	O34524
224308.BSU12250	O34756
224308.BSU06690	O30509
224308.BSU00900	Q06755
224308.BSU02220	O31449
224308.BSU35300	P28366
224308.BSU25770	P17867
224308.BSU27100	O05406
224308.BSU04480	P96604
224308.BSU38390	P39584
224308.BSU39560	P54946
224308.BSU00930	Q06750
224308.BSU34820	O06967
224308.BSU08800	Q796Y5
224308.BSU08030	O31546
224308.BSU19390	O31850
224308.BSU02230	P39771
224308.BSU25780	P45947
224308.BSU19370	P23129
224308.BSU23790	P54553
224308.BSU38380	P39585
224308.BSU33300	P49937
224308.BSU18930	C0SPA8
224308.BSU04490	P96605
224308.BSU39550	P54947
224308.BSU17800	O31813
224308.BSU00920	P22250
224308.BSU08810	P21344
224308.BSU30090	O34378
224308.BSU34830	O32265
224308.BSU08020	O31545
224308.BSU19380	O31849
224308.BSU35320	P39740
224308.BSU02240	P39790
224308.BSU00100	P08750
224308.BSU17810	O31814
224308.BSU25790	P45946
224308.BSU39540	P54948
224308.BSU18940	O31841
224308.BSU38370	P39586
224308.BSU34800	P40767
224308.BSU08820	P26901
224308.BSU00950	O31418
224308.BSU08010	O31544
224308.BSU12210	O34374
224308.BSU35310	P28368
224308.BSU02250	O31451
224308.BSU38360	P39587
224308.BSU00110	P37527
224308.BSU17820	O31815
224308.BSU18950	O31842
224308.BSU34810	O06968
224308.BSU00940	Q06752
224308.BSU08000	O31543
224308.BSU09120	P54595
224308.BSU01600	P55192
224308.BSU07790	O34486
224308.BSU31140	O32085
224308.BSU17830	O31816
224308.BSU34860	O34912
224308.BSU00970	P37574
224308.BSU26860	O05407
224308.BSU03740	P94412
224308.BSU20180	O31887
224308.BSU36870	P37813
224308.BSU09110	P54594
224308.BSU18290	O34506
224308.BSU09900	O07523
224308.BSU26090	P45926
224308.BSU34870	O34727
224308.BSU17840	O31817
224308.BSU31130	O32084
224308.BSU00960	Q06753
224308.BSU26870	O07906
224308.BSU26089	C0H454
224308.BSU03730	P94411
224308.BSU37600	P39651
224308.BSU36860	P37815
224308.BSU11100	P39899
224308.BSU09100	P32081
224308.BSU09910	O07522
224308.BSU32610	O32157
224308.BSU20160	O31885
224308.BSU26075	P45927
224308.BSU00990	Q06798
224308.BSU18900	O31839
224308.BSU34840	O06966
224308.BSU31160	O32086
224308.BSU17850	P31080
224308.BSU36890	P39149
224308.BSU11110	P70945
224308.BSU02200	O31447
224308.BSU37610	O32280
224308.BSU26880	O07931
224308.BSU03720	P49940
224308.BSU32600	O32156
224308.BSU09920	O08455
224308.BSU00980	P17869
224308.BSU18910	O34930
224308.BSU20170	O31886
224308.BSU26890	O07921
224308.BSU17860	Q45056
224308.BSU26060	P45929
224308.BSU34850	O06965
224308.BSU31150	P94507
224308.BSU37620	P39650
224308.BSU36880	P37816
224308.BSU03710	P49941
224308.BSU02210	O31448
224308.BSU11120	P39803
224308.BSU32630	O32159
224308.BSU07750	O34708
224308.BSU22310	P39792
224308.BSU18250	O31826
224308.BSU37630	P39649
224308.BSU11130	P39804
224308.BSU17870	Q45057
224308.BSU00160	P37531
224308.BSU26820	O05411
224308.BSU19300	O31848
224308.BSU01640	P40408
224308.BSU26050	P54373
224308.BSU35380	P96503
224308.BSU12260	O34428
224308.BSU31100	O32081
224308.BSU36180	P96723
224308.BSU32620	O32158
224308.BSU07760	O34573
224308.BSU37640	P39648
224308.BSU11140	P70947
224308.BSU22300	P39791
224308.BSU18240	O34544
224308.BSU26830	O05410
224308.BSU01630	P40409
224308.BSU00170	P37532
224308.BSU03770	P94415
224308.BSU17880	O31818
224308.BSU35370	P33911
224308.BSU12270	O34612
224308.BSU36190	P96722
224308.BSU30500	O34707
224308.BSU18280	O35015
224308.BSU19320	Q796C3
224308.BSU01620	P40410
224308.BSU03760	P94414
224308.BSU00180	P21335
224308.BSU17890	P45694
224308.BSU26840	O05409
224308.BSU37650	P39647
224308.BSU11150	P70948
224308.BSU22330	P39789
224308.BSU34880	O35006
224308.BSU26030	P45931
224308.BSU12280	O34633
224308.BSU31120	O32083
224308.BSU32650	O32160
224308.BSU30510	O34705
224308.BSU01610	P40411
224308.BSU07780	O35028
224308.BSU19310	O34660
224308.BSU03750	P94413
224308.BSU00190	P09122
224308.BSU22320	P39793
224308.BSU18260	O34421
224308.BSU26850	O05408
224308.BSU37660	P39646
224308.BSU32640	Q7WY59
224308.BSU12290	P80861
224308.BSU11160	P70949
224308.BSU31110	O32082
224308.BSU34890	O34565
224308.BSU26020	P45932
224308.BSU35390	P96502
224308.BSU15660	O34441
224308.BSU28260	P80858
224308.BSU20230	O31892
224308.BSU36150	P96726
224308.BSU14490	P39764
224308.BSU16710	Q04805
224308.BSU31090	O32080
224308.BSU01550	P16450
224308.BSU09080	P54592
224308.BSU26000	P45933
224308.BSU22220	P50830
224308.BSU09980	O07517
224308.BSU36900	P39148
224308.BSU26910	O07937
224308.BSU07720	O34489
224308.BSU30530	O34618
224308.BSU26010	P45950
224308.BSU28270	P05645
224308.BSU15650	O34431
224308.BSU20220	O31891
224308.BSU36140	P96727
224308.BSU14480	P39758
224308.BSU27990	Q01464
224308.BSU16700	P50850
224308.BSU22230	P50829
224308.BSU09090	P54593
224308.BSU01560	P16449
224308.BSU36910	P39157
224308.BSU23800	P54552
224308.BSU07710	O34952
224308.BSU30520	O34696
224308.BSU28240	P94569
224308.BSU20210	O31890
224308.BSU16730	Q04809
224308.BSU30550	P54419
224308.BSU36170	P96724
224308.BSU15680	O34328
224308.BSU13300	O34442
224308.BSU22240	P50836
224308.BSU01530	P50864
224308.BSU09060	P54590
224308.BSU23810	P54551
224308.BSU30110	C0SP80
224308.BSU10700	O06719
224308.BSU36920	P39156
224308.BSU16720	Q04811
224308.BSU05000	P96648
224308.BSU36160	P96725
224308.BSU28250	P94568
224308.BSU30100	O34371
224308.BSU15670	Q7WY72
224308.BSU36930	P39155
224308.BSU17100	O34825
224308.BSU21690	P54154
224308.BSU22250	P50835
224308.BSU09070	P54591
224308.BSU01540	P50863
